tweet_user_screen_name,tweet_id,tweet_text,tweet_retweet_count,tweet_created,tweet_user_id,tweet_user_followers_count,tweet_user_friends_count,tweet_user_statuses_count,tweet_user_verified,tweet_user_location
Trans_scend,1.54705E+18,"Yeah, I'm calling bullshit on this statistic and also stating that it is intensely irresponsible and homophobic to… https://t.co/Obg9flm5tj",0,44755.11138,1399035414,524,322,15181,FALSE,
45IsHere,1.54705E+18,RT @Shilo_Dog: What kinda human bullshit is this. #DELTARUNE #deltarunefanart #krisandsusie https://t.co/CQ0OVPGPuV,162,44755.1113,1.54617E+18,13,46,312,FALSE,
DLChurch5,1.54705E+18,RT @WatchChad: I’ve seen the footage. I’d really like an explanation from Uvalde law enforcement because what I’m observing looks like some…,391,44755.1113,1.04692E+18,72,33,30352,FALSE,"Utah, USA"
LaurieTMiller,1.54705E+18,"RT @_cingraham: This guy got credulous local media coverage in 2020, followed by a bunch of sympathetic right wing media. But it was obviou…",29,44755.11127,302803419,882,1215,296041,FALSE,NC
Lowero12Lowe,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.11127,7.26951E+17,40,444,26943,FALSE,
NigglSteven,1.54705E+18,@SchoolyD28 @ibauer11 @xHeatLifer @YossiGozlan I call bullshit. No example thus far. Just because Minnesota is run… https://t.co/tX0S8F760x,0,44755.11125,1.00009E+18,73,187,5856,FALSE,"Cortlandt Manor, NY"
Margaret_ADuffy,1.54705E+18,RT @karenwagner36: “What Meadows does is he breaks bad and Cassidy Hutchinson tells us when it happens! Somewhere between all the fraud was…,4,44755.11124,8.31721E+17,3002,1763,341805,FALSE,"Texas, USA"
sunghols,1.54705E+18,I really want kpop stans to actually use the two braincells in their head before tweeting bullshit...I'm tired of r… https://t.co/kCITP8REWS,0,44755.11124,1.40267E+18,175,157,1801,FALSE,"she/her, black, 20"
somberskiez,1.54705E+18,this is bullshit bc u could argue that bruce wayne roleplays as batman ???? https://t.co/m1RnWHbgFi,0,44755.11123,1.5142E+18,527,765,3902,FALSE, he/they • 19 ????????
locdupbarbie_,1.54705E+18,this jeep walked my ass down on the interstate. the baby srt need some work but we down for the bullshit ??,0,44755.11122,131049218,2160,2103,156234,FALSE,
blastoff_jayyy,1.54705E+18,im gonna put an end to this rn. welcome to the evisceration of THE Manassas Park High School: aka sum BULLSHIT.,0,44755.11122,1.49472E+18,36,65,370,FALSE,space
Al_Nimer,1.54705E+18,RT @WatchChad: I’ve seen the footage. I’d really like an explanation from Uvalde law enforcement because what I’m observing looks like some…,391,44755.1112,144033709,3064,4856,174439,FALSE,"DFW, Texas"
WoiedLoneWolf1,1.54705E+18,"genuinity of empathic souls because even we're not buying hers ( nor your ) BULLSHIT.

Every REAL domestic violence… https://t.co/tp7Lu69qAa",0,44755.1112,22192580,553,610,99543,FALSE,"Cambridge, United Kingdom"
llbattip,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.11118,1.47908E+18,13,103,1321,FALSE,
Sr707P,1.54705E+18,"@jokesOnU_inU @barstoolsports Sorry, your analysis is bullshit. No way for security to know the guy didn’t have a w… https://t.co/B7SAzqP1m6",0,44755.11116,1.18448E+18,1,4,954,FALSE,
SkyeViking,1.54705E+18,"My mom said she forgot Only Murders came out today 'cause she has a life so I said ""My life revolves around Martin… https://t.co/9jt0CUv5uN",0,44755.11113,15041065,240,470,25878,FALSE,NY
sadiesuperspy,1.54705E+18,RT @michimama75: I’m calling bullshit on any product that claims it will keep my child “busy for hours!” unless it allows her to ride a rea…,29,44755.11111,934064737,147,1661,287,FALSE,United States
small215,1.54705E+18,@mrold_soul Commandos on bullshit again huh bro,0,44755.11105,246335870,737,764,189675,FALSE,somewhere 
sloanie406,1.54705E+18,RT @drivebytruckers: At least Manson had The White Album and LSD to get his followers to murder. These dickheads were led astray by an assh…,76,44755.11105,321854996,167,1369,725,FALSE,"Seattle, WA"
dressed4sucess,1.54705E+18,@anikanolan666 It is what is ingrained in us from the beginning of time. Hundreds of thousands of years of genetic… https://t.co/71YzOWGg3s,0,44755.11103,1.4393E+18,56,315,3415,FALSE,South Pole
cowtuckywiz,1.54705E+18,@BW This is bullshit.,0,44755.11102,1.51763E+18,10,161,394,FALSE,
Usedtobebrewer,1.54705E+18,"@Tasslefizney @rosiegirl1957 @2Photon_2022 @NikkiNikkinow2 @statesman Well,  some of these folks are self eighties… https://t.co/gWXCtv6M4I",0,44755.11102,8.62551E+17,1752,3345,27152,FALSE,????????????????????????????
manichejain,1.54705E+18,"Instead writing bullshit about fake women empowerment, why don't you join some real women empowerment cause like… https://t.co/JGuiQnU7He",1,44755.11098,85330589,2316,266,33519,FALSE,
DannePlaisted,1.54705E+18,"RT @sayitnspinit: The Jan 6th committee already has their conclusion written, and it was written well before this bullshit hearing even sta…",149,44755.11096,1.51216E+18,272,230,4581,FALSE,
jdbruewer,1.54705E+18,RT @NoLieWithBTC: NEW: Elon Musk just said “it’s time for Trump to hang up his hat and sail into the sunset” after Trump called Musk “anoth…,5275,44755.11095,139559810,462,1704,10876,FALSE,"Cincinnati, Ohio"
Billenjoylife,1.54705E+18,@PogueMoran @everclay12 @everclay1 @AngryFleas @R5Philly @kellyesorelle @PierreDuboisMe1 @BSHerrle @Trump_is_a_lock… https://t.co/uua7udsDq6,0,44755.11094,1.33785E+18,1707,2155,10324,FALSE,
JesusNarrowWay,1.54705E+18,"RT @MizzChanta: This gaslighting bullshit! That raggedy ass #GOPTaxScam robbed the country blind, along with GOP's treasonous ass kissery o…",38,44755.11093,362084030,34945,38448,345218,FALSE,
DemandNotice,1.54705E+18,@Phlooba @nosleep1138 They did not build it again from the ground up lmao. Stop drinking the kool-aid. That's pr ta… https://t.co/qVedPf2xHW,0,44755.11093,282392791,4,66,2137,FALSE,Philadelphia Pa
DhirajJinbjym99,1.54705E+18,@LunaTerraReal Bullshit,0,44755.11093,1.4371E+18,5,61,159,FALSE,"Sirhind Fatehgarh Sahib, Punja"
RLNS12,1.54705E+18,"@ACTBrigitte If donations to your bullshit “organization” are in line with the comments on this post, you’re about to go bust.",0,44755.11091,1.47673E+18,5,19,1472,FALSE,
philomarx,1.54705E+18,"@Porkchop_EXP I call bullshit. And BMI is no indicator of health

https://t.co/73q4G33adl",0,44755.11089,359469792,173,3983,9294,FALSE,
yhsnwseu,1.54705E+18,RT @eocheolna: are you selling like 10 tix per section like how limited is this bullshit @livenationph and it's the scalpers who are able t…,32,44755.11089,1.46394E+18,102,198,8513,FALSE,she/her ?? 
ArdentSuccubus,1.54705E+18,@NyxTier That's bullshit I've been gaslighting and mansplaing for 15 years!!!,0,44755.11087,1.47272E+18,14,70,308,FALSE,
politicsnstonks,1.54705E+18,@CluckMort @trilag @therecount And I'll add that even intersex (which is an abnormality/defect) has zero to do with… https://t.co/TwVOcjnh6E,0,44755.11082,1.52081E+18,35,257,1522,FALSE,"Anywhere, USA"
BigChiliSauce,1.54705E+18,"RT @Seiolfur: I do enjoy us being able to like see more of the universe and all that but I seriously hate the ""the universe is so big and I…",16,44755.11081,9.53763E+17,8,94,5135,FALSE,
janisjoplinger1,1.54705E+18,@SeamusHughes This is utter bullshit. We need to see and hear it all.,0,44755.1108,1.01595E+18,63,801,1399,FALSE,To be determined
NatAnglin,1.54705E+18,"RT @PhillyTheBoss: So no one is gonna say that Uvalde tragedy is in part how America treats and sees Mexican Americans? 

Has someone said…",10,44755.11076,44897078,2061,704,118520,FALSE,"Los Angeles, CA"
FreeUsJesus1,1.54705E+18,"RT @Ad1960Tim: These people are so full of shit. Oklahoma has no border issue Stop with the bullshit.

Oklahoma AG asked to sue Biden admin…",1,44755.11075,1.51931E+18,1298,1590,9602,FALSE,"New Orleans, LA"
Barbara41962979,1.54705E+18,RT @NoLieWithBTC: NEW: Elon Musk just said “it’s time for Trump to hang up his hat and sail into the sunset” after Trump called Musk “anoth…,5275,44755.11075,9.05581E+17,21,90,27188,FALSE,"Texas, USA"
sIippinjimmy,1.54705E+18,ABSOLUTE BULLSHIT SHOULD BE REVIEWABLE https://t.co/8cXRRDlcop https://t.co/acsZ3vPFri,0,44755.11074,20119672,279,313,44099,FALSE,miller's planet
sassywithcassy,1.54705E+18,@JimSmit72822456 @GregMSr @FoxNews @HawleyMO Bullshit. She recognized this doesn’t just affect women. Because it do… https://t.co/rCcZ1h4Hwh,0,44755.11073,1.19206E+18,42,205,7365,FALSE,Michigan 
AnnettePursley,1.54705E+18,@shillman1 If we did that then it would only heighten our sense of bullshit!!!!!!,0,44755.11073,1.15966E+18,15103,12362,33198,FALSE,"Calabasas, CA"
princessskgs,1.54705E+18,Chronically online bonespo mfs speak a load of bullshit and none of that is true,0,44755.11072,1.54048E+18,83,78,443,FALSE,ugw: 46 cw: 55 154cm 
jerome_maida,1.54705E+18,Such Bullshit. https://t.co/hIXqPjxcCr,0,44755.11071,7.63464E+17,668,1786,28964,FALSE,
cyanabiz,1.54705E+18,RT @Moon_liightz: Cut the bullshit!!!!! Tell me what you for and lets compromise ??,1,44755.11069,3239526253,37,128,351,FALSE,Trinidad and Tobago
terrencegentry,1.54705E+18,"@cabtot33 @Machobeard4life I've been seeing ""Sasha was never that good anyway"" bullshit on social media.",0,44755.11069,317858086,276,587,4376,FALSE,"Spartanburg,SC"
JustUriahFF,1.54705E+18,"@TheFantasyEng I can say it correctly, but won't bullshit you. I have no idea how to use it in a sentence.",0,44755.11067,1.0157E+18,1597,2075,25311,FALSE,"Seattle, WA"
Bluntdeep,1.54705E+18,"Are ""Fukra"" or ""Fukri"" words Punjabi? Or comes from the English word ""Fuckery"" that means nonsense, bullshit.",0,44755.11066,1.09388E+18,3050,382,88,FALSE,Punjab
BiddyCross,1.54705E+18,@NaomiWilliamsCA @namebunchofnos @MaestroMorgan17 @weissbiertank1 @bleakachu_ @unclebill1985 @CharlieDoinks… https://t.co/osSaSpPJ5N,0,44755.11065,1.22457E+18,2337,3682,57921,FALSE,"Newcastle, New South Wales"
AleximusPrime,1.54705E+18,"@Lubis_MSyarif @FlorkOfCows I can either read this the right way or the Yoda way:

Boy there was bullshit at home
B… https://t.co/vvl8YFpceq",0,44755.11064,971369802,1764,617,91498,FALSE,United States
watasaan,1.54705E+18,"Bullshit, he resigned on the 13th,he was no longer president. https://t.co/jmMVE7p6aF",0,44755.11063,1.19751E+18,180,167,2601,FALSE,
BreCarr_,1.54705E+18,My mama over here laughing at AJ bullshit ??????,0,44755.11063,410911777,1255,1087,85918,FALSE,"Orlando, FL"
doritdew,1.54705E+18,"RT @deardeeric: Back on my bullshit
#jayvik #arcane https://t.co/q70Duv968u",11,44755.11063,1.46337E+18,36,169,1283,FALSE,
munson_bella,1.54705E+18,Taurasi needs to be ejected for that bullshit what the actual fuck,0,44755.11061,9.41554E+17,591,394,2449,FALSE,"Seattle, WA"
CYT809,1.54705E+18,@CNN @JohnKingCNN SUCH BULLSHIT,0,44755.1106,9.21757E+17,2,519,8762,FALSE,
SeattleMorn2,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.1106,8.99827E+17,623,1045,11413,FALSE,USA
MatsTentPodcast,1.54705E+18,@RetiredUSNChief @LindyLawyer @davidmweissman @laurenboebert Apparently it's supposed to be the responsibility of h… https://t.co/4OmdujVUVR,0,44755.11058,1.43825E+18,6,10,273,FALSE,
rvpstudioscana1,1.54705E+18,"@jodieiscool1 @Canadarocks151 @henryrodgersdc Because it is a BULLSHIT article.
IF you had watched ANY of the heari… https://t.co/aRkIzeBY7j",0,44755.11053,1.2574E+18,69,35,14119,FALSE,
ghostxfactory,1.54705E+18,"@JesterBarddo bro fuck all of that
i hate how theres so much mode-7 bullshit on the ground you gotta avoid
i spent… https://t.co/qwoQwnAIbB",0,44755.11052,9.77034E+17,98,2132,3309,FALSE,He/Him
chemicalburst,1.54705E+18,RT @drivebytruckers: At least Manson had The White Album and LSD to get his followers to murder. These dickheads were led astray by an assh…,76,44755.11052,634304154,113,122,1410,FALSE,Trapped in the existence jar.
JohnPlatner,1.54705E+18,@imetatronink @Mdawini70705279 This is bullshit.,0,44755.1105,473522137,343,2935,54862,FALSE,
bleudogjr,1.54705E+18,@KCNix3 @gbboyd77 @Hopitados @clairecmc I’m sure Kool Aid tastes better than Don’s Dung #humancentipede #bullshit #troll #faketriot,0,44755.1105,1.4558E+18,33,135,433,FALSE,
ThePinkPretzel,1.54705E+18,RT @moschinodorito: None of those bullshit TV shows are canon. If my boy George wasn't sipping Diet Coke while typing the screenplay on a M…,1,44755.11047,1375792362,349,1870,6755,FALSE,"Cincinnati, Ohio"
thebig3isgoated,1.54705E+18,@LukaZer0 you clowns need to stop with this peak fiction bullshit,0,44755.11047,1.54488E+18,1,16,69,FALSE,
yazzifave,1.54705E+18,See i told yall that apology was bullshit ??????? https://t.co/AdiZylbqjA,0,44755.11043,1.5202E+18,26,53,503,FALSE,he!they ? black bisexual ! !
NReveillee,1.54705E+18,RT @karenwagner36: “What Meadows does is he breaks bad and Cassidy Hutchinson tells us when it happens! Somewhere between all the fraud was…,4,44755.11043,1.19963E+18,5622,4628,116181,FALSE,AZ in Biden's America
Giovann05681993,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.11032,1.31979E+18,257,1691,5699,FALSE,"California, USA"
Zito461,1.54705E+18,@Aujelaman @BoxingJb We had to wait. And again situations and circumstances are different things gotta be ironed ou… https://t.co/9JblgnKlEX,0,44755.11031,1.27323E+18,1394,4130,15213,FALSE,On your phone USA
ForCaribbean,1.54705E+18,RT @HellcatBruce: Once you realize that a majority of white people will vote for Republicans no matter what then a lot of the bullshit you…,275,44755.1103,1.10148E+18,3158,5001,186287,FALSE,Lower East Side Manhattan 
jamalsayingthat,1.54705E+18,RT @Habatnak: This is just a start! No one is understanding the real issue. Real issue is the arrogance of co-founders! They all believe th…,1,44755.1103,1.38771E+18,33,428,1001,FALSE,
19shadess,1.54705E+18,RT @eocheolna: are you selling like 10 tix per section like how limited is this bullshit @livenationph and it's the scalpers who are able t…,32,44755.11028,122829425,1096,3619,76541,FALSE,caratland 
95zflix,1.54705E+18,RT @eocheolna: are you selling like 10 tix per section like how limited is this bullshit @livenationph and it's the scalpers who are able t…,32,44755.11024,1.36284E+18,388,270,30939,FALSE,
AdenoidHynkel12,1.54705E+18,"@GeraldoRivera Bullshit, Mr. Rivers.",0,44755.11021,1.49695E+18,139,842,45586,FALSE,
mingishibeo24,1.54705E+18,RT @eocheolna: are you selling like 10 tix per section like how limited is this bullshit @livenationph and it's the scalpers who are able t…,32,44755.11017,1.38923E+18,889,4997,146365,FALSE,19/MKNPWDA??????
BobbyO01838102,1.54705E+18,RT @karenwagner36: “What Meadows does is he breaks bad and Cassidy Hutchinson tells us when it happens! Somewhere between all the fraud was…,4,44755.11017,1.07638E+18,1316,1791,49276,FALSE,"Anderson, California"
maknatste,1.54705E+18,"I honestly shouldn't be eating at all during the day, I sit here and eat at least 2000 calories worth of bullshit a… https://t.co/PiRKSLxDzD",0,44755.11013,732249055,545,288,33920,FALSE,"Greenville, SC"
DizzyTheWise,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.11006,1138646192,48,255,789,FALSE,"Vermont, USA"
JillayneMC,1.54705E+18,"@JoeBlaszczyk @stopagitpropnow The more Trump people that go to jail, the more bullshit you make up about Biden. ??",0,44755.11006,8.39832E+17,2596,3451,92413,FALSE,
lex_SZN,1.54705E+18,Kandi always counting other people money. Girl worry about your own bullshit.,0,44755.11005,188212349,1311,943,129806,FALSE,
abderlahman772,1.54705E+18,"RT @khaledadham14: #??????_???_?????_?_???
letting them win and keep pulling this bullshit would suck",27,44755.11005,1.40747E+18,9,18,2806,FALSE,
Sam3Spicer,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.11005,1976705095,307,157,16529,FALSE,"Quitman, AR"
justoneblackman,1.54705E+18,RT @NoLieWithBTC: NEW: Elon Musk just said “it’s time for Trump to hang up his hat and sail into the sunset” after Trump called Musk “anoth…,5275,44755.11003,82629930,1190,1702,55926,FALSE,"Florida, Germany, NC & S. Kore"
SherryLee1967,1.54705E+18,"@GreatTyranno @USCGMedic911 @PicsOrIt Bullshit, it makes faces accordingly to stimuli. Your evil.",0,44755.11001,1.51921E+18,571,532,4197,FALSE,
Dasani_01,1.54705E+18,"@docrocktex26 I have all brothers. I’m the only girl, I hear you, loud and clear!!!! I’m not fooled by the bullshit!",0,44755.11,20883852,2085,1134,128686,FALSE,Left coast
Pierce0001,1.54705E+18,RT @crackcobain__: I really want all this bullshit to end,136,44755.11,1.41295E+18,29,462,102,FALSE,Canada
razznorizz,1.54705E+18,@Simp4Sluts A bunch of bullshit,0,44755.10999,1.26768E+18,18,28,93,FALSE,
bluheart4ever,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.10995,1.4803E+18,20,275,3121,FALSE,
MGoBlue1824,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.10995,1.12215E+18,828,798,34448,FALSE,The Bluegrass State
PaulDereume,1.54705E+18,RT @karenwagner36: “What Meadows does is he breaks bad and Cassidy Hutchinson tells us when it happens! Somewhere between all the fraud was…,4,44755.10994,2402915880,96495,97518,127438,FALSE,?? ?O????I?E ?? ????I?IE? ??
MustLoveCats14,1.54705E+18,"@betterme_health Unless I get supplemental testosterone like these guys, I call bullshit.",0,44755.10993,1.19396E+18,236,520,12400,FALSE,"Oregon, USA"
ViroMental,1.54705E+18,@JennaEllisEsq Now flip the mirror &amp; you'll understand exactly how people react to your revolting bullshit. There i… https://t.co/2g3E0QZxUF,0,44755.10992,1.40823E+18,1113,2542,5482,FALSE,Southern California
walterl15332544,1.54705E+18,"@timeburns1 Your liberal bullshit infects everything, doesn't it? Somewhere there are 9 year old boys telling their… https://t.co/KrNhQQetBj",0,44755.10991,1.0133E+18,570,941,10422,FALSE,Indianapolis
POUNDSIGNXO,1.54705E+18,I really do spend money on bullshit,0,44755.10991,1.19765E+18,1287,1162,31645,FALSE,3uprecordings 
blumenschau,1.54705E+18,"RT @timabray: 4) Journalistically, that was one of the worst sorts of bullshit questions one could ask. It falls into the “You once smoked…",41,44755.1099,3063207985,1906,3612,81500,FALSE,Canada
leeshie_marie,1.54705E+18,I always thought of me as nice or a good person but I’m not … I really want to not wake up tomorrow forrral. It’s j… https://t.co/GFEZmOjXQi,0,44755.10988,1.46851E+18,8,41,2217,FALSE,United States
FieldRoamer,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.10987,950976000,1390,1165,488413,FALSE,Southern California
BenHalbur1,1.54705E+18,@Liz_Wheeler Why is this bullshit on my feed?,0,44755.10987,2236991161,36,494,3527,FALSE,"Vermont, USA"
_Qlone,1.54705E+18,RT @CortanaV: You can absolutely thank Eeelawn in part for this bullshit,3,44755.10984,613140257,414,667,25029,FALSE,"Portland, OR"
TheBrittWithAnI,1.54705E+18,@PuckAndBadJokes @spencerdjblake Scream and act fucking scary. Like I’m pretty sure this was a threat today even if… https://t.co/2QJr8zAU1l,0,44755.10983,7.76461E+17,2255,1257,94532,FALSE,BUR ???? LV ???? NYC ???? YOW
PogueMoran,1.54705E+18,@Billenjoylife @everclay1 @AngryFleas @R5Philly @kellyesorelle @PierreDuboisMe1 @BSHerrle @Trump_is_a_lock… https://t.co/lOAqPE8p7v,0,44755.10983,21925564,348,278,107498,FALSE,North East
FanaticLurker,1.54705E+18,@elleee_rose @RickyShahatty @DamonJGray @ClayTravis @HawleyMO You’re not arguing in good faith. She ADMITTED she wa… https://t.co/YVeUHN1Wxk,0,44755.10981,1.45669E+18,174,913,2986,FALSE,
XMiki_sunflower,1.54705E+18,RT @Shilo_Dog: What kinda human bullshit is this. #DELTARUNE #deltarunefanart #krisandsusie https://t.co/CQ0OVPGPuV,162,44755.10981,1.43173E+18,27,892,1622,FALSE,in your house 
97min9yu__,1.54705E+18,RT @eocheolna: are you selling like 10 tix per section like how limited is this bullshit @livenationph and it's the scalpers who are able t…,32,44755.10981,1.34884E+18,769,780,46492,FALSE,PH | she20her
drewzhouse,1.54705E+18,@Rogers FUCKING BULLSHIT!! Don’t have “unlimited” plans if you’re just going to slow my data down to NOTHING!! The… https://t.co/s7Gp6n9NWm,0,44755.1098,619662476,18,373,1537,FALSE,
pmgthecommunist,1.54705E+18,"@melonioantonio I don’t feel I have a bullshit job, as I am a socialized worker within the US education system. I f… https://t.co/S6v4aejHHE",0,44755.10977,1601627412,33,136,1701,FALSE,"Denver, CO"
Tim_m_johnson,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.10977,611481343,643,903,122379,FALSE,"Palm Harbor, FL"
badri_matt,1.54705E+18,RT @BriteDaizAhead: Are the tides changing?  Are people fed up enough with the republican bullshit yet?,11,44755.10973,1.44141E+18,845,1607,9517,FALSE,
moongoddessx_,1.54705E+18,RT @Ferns7Amanda: The face you pull when you realise you exhausted all your bullshit moves and still owe Johnny $10.3 ?? #JohnnyDeppWon #Joh…,267,44755.10972,1.40171E+18,76,154,14404,FALSE,Fuckville USA
Degen007,1.54705E+18,"@SenHawleyPress lol Saying men cant get pregnant shouldn't be a controversial statement, yet here we are. Nobody ca… https://t.co/3cLDAIkjmq",0,44755.10971,1.27136E+18,373,742,3129,FALSE,
DhirajJinbjym99,1.54705E+18,@LunaTerraGlobal Not a single $ given by anyone this is all bullshit balking,0,44755.10971,1.4371E+18,5,61,159,FALSE,"Sirhind Fatehgarh Sahib, Punja"
BrentMichigan,1.54705E+18,RT @skippercuse: WTF just saw some of the Uvalde video. Are you kidding me. Using hand sanitizer while kids are being shot. All of that Dep…,2,44755.10968,92909094,1500,3066,52891,FALSE,"San Diego, CA"
OlderguyfromCan,1.54705E+18,RT @merry123459: Notice the foreign people and Cons tweeting nonsense about Justin Trudeau today? Simply because he got some very good reco…,121,44755.10964,1.49256E+18,19,102,917,FALSE,"Vancouver, British Columbia"
SchoolBoardBloc,1.54705E+18,@JohnLeroyBrown @besthingsflower @kmahoneylaw That definitely seems like a real possibility. The situation was abso… https://t.co/s8uG73b6st,0,44755.10961,1.45353E+18,2650,783,7571,FALSE,"Oregon, USA"
GDFrogperson,1.54705E+18,"@Acidsmooth @mrcomputron @unsurprisedbyit @BobSaietta ""Illegally take office"" ??

Still? You're still buying trump's… https://t.co/xe8qPNFCLG",0,44755.10959,1.48612E+18,0,121,3175,FALSE,
allihaze13,1.54705E+18,@knee_lift Like you wanna come and take the tiredness from me after working over two weeks straight and now I have… https://t.co/O52zFWkDr4,0,44755.10958,1.1387E+18,207,520,4914,FALSE,Breeze Exotic Farm
MichaelSPauley,1.54705E+18,This is the man calling bullshit on the left. He is the man who gave it all to his country.  This is Chesty Puller.… https://t.co/Ny08B1eUcn,1,44755.10957,1660727461,5485,5509,19930,FALSE,"Lexington, South Carolina"
SuperSpacedad,1.54705E+18,@dangleverse @keffals @stillgray @TheQuartering not that that's much better from sincere fascistic and cryptofascis… https://t.co/gq7blCbxJG,0,44755.10956,628773508,4339,5004,288213,FALSE,In Space.
TylerBarbershop,1.54705E+18,"@GavinNewsom this is bullshit, I never saw a pack of inanimate objects shoot anyone in a violent crime. The bastard… https://t.co/Kplfx3Dmh0",0,44755.10954,1.52053E+18,7,27,22,FALSE,
TallmanTrades,1.54705E+18,"RT @hftquant_: Don’t get caught up with macro cpi doomsday bullshit, &amp; nonsense Twitter sec drama. 
All that ever mattered is the gamma. On…",4,44755.10953,1.43357E+18,833,618,13927,FALSE,the office
PatriotsNHfan,1.54705E+18,Just a small voice here but maybe Americans feel the Country is going in the wrong direction because of all of the… https://t.co/TgahbT4ZZP,0,44755.10953,20105634,4355,4993,45503,FALSE,New Hampshire
iamnotasucio,1.54705E+18,Alright I’m over this no social media shit. Idk how y’all doing I kinda missed all your bullshit tweets ??,0,44755.10951,1.32206E+18,87,165,3939,FALSE,"Tijuana, Baja California"
SafetyDude6,1.54705E+18,@Kevin__McMahon Over 6000 years of human civilization and only now we realize there are more than 2 genders. I call bullshit on this one…,0,44755.1095,1.18999E+18,344,803,11562,FALSE,
dalva0808,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.1095,858577902,318,1607,64702,FALSE,"California, USA"
SaSa14812022,1.54705E+18,"RT @khaledadham14: #??????_???_?????_?_???
letting them win and keep pulling this bullshit would suck",27,44755.10949,1.19781E+18,27,92,8096,FALSE,
BradMccrillis,1.54705E+18,@FLFinley314 Neither is bullshit,0,44755.10948,1.39428E+18,223,669,4645,FALSE,Cleveland 
stalinfan69,1.54705E+18,"Seriously, it's not about modesty or ""respect for the families"" or any bullshit the cops might say. As someone who… https://t.co/gWmiEH5kQI",0,44755.10948,574172904,650,317,100707,FALSE,Fj?lhugaðr
Marcieincognito,1.54705E+18,RT @crackcobain__: I really want all this bullshit to end,136,44755.10946,1.5282E+18,82,416,395,FALSE,Knicks/Bills/MMA
NJsVillain,1.54705E+18,@JWOToole Trump's been on that bullshit since last year and his zealots haven't come off it.  People best start tak… https://t.co/T6qR2YfxQg,0,44755.10946,23209705,542,2480,65258,FALSE,"Willowick, OH"
lovelygem77,1.54705E+18,RT @WalshFreedom: They all knew it was bullshit. They all knew he was nuts. And none of them said anything in real time publicly.,1889,44755.10943,386734131,104,719,1251,FALSE,"Chicago North Burbs, IL"
billyintexxas33,1.54705E+18,@NickiBobbi1 @CaptainWoosah @PA4TRUMPD @stillnotkim @YellowRoses54 @PeaceInTheC2022 @Sparechangejake @HowellDori… https://t.co/pdBF4fnDdm,0,44755.10943,1.48815E+18,620,575,9001,FALSE,"Wichita Falls, TX"
anddave,1.54705E+18,"I hope every yt person in a manager role, working at a not for profit sees this. Their sense of ""urgency"" and sendi… https://t.co/wTEdn6kdsN",0,44755.10943,280637451,602,4422,22285,FALSE,"Toronto,Ontario, Canada"
Maggieme863,1.54705E+18,RT @benshapiro: Trans people exist in that people exist who believe they are members of the opposite sex; they are making a false claim abo…,1482,44755.10942,570753125,106,266,59404,FALSE,west texas
kcm74,1.54705E+18,"RT @Sartor1836: What’s all the Punisher gear and Thin Blue Line bullshit about then, Mikey?

Why don’t they call themselves The Watching Ki…",4,44755.10942,16083617,1474,2311,61044,FALSE,"Philadelphia, PA"
faebabyverdandi,1.54705E+18,RT @blackfatqueer: Anytime you compare food in Europe to here I already know it’s someone fatphobic “why are we fat but they aren’t” bullsh…,16,44755.10942,1.50336E+18,96,704,3676,FALSE,get strike down where u stand 
iluvcheet0,1.54705E+18,cut the bullshit i’m not wit it  - 21 savage,0,44755.10941,1.54622E+18,5,8,6,FALSE,"Atlanta, GA"
e3_Ronnie,1.54705E+18,"Knock Knock.  is there anybody home? it's only me I got me feet standing on ya doormat knocking on ya door, can I c… https://t.co/O78UTYZKLJ",0,44755.10939,9.09976E+17,237,238,2,FALSE,
swisherselena,1.54705E+18,RT @crackcobain__: I really want all this bullshit to end,136,44755.10938,1.33731E+18,315,236,16184,FALSE,ca
Startitan_11,1.54705E+18,"Here comes the mid-term covid variant! They're going to push for mail-in ballots again ""for safety"". All bullshit!… https://t.co/v5A8pZ5oaG",0,44755.10935,1.48614E+18,22,51,7383,FALSE,
